Frame,Clock,x,y,h,w,label,score
87278,0:58:11,452,128,190,189,Positive,0.95800894
87279,0:58:11,476,273,98,95,Negative,0.7335477
87280,0:58:11,357,366,176,338,Negative,0.7168657
87281,0:58:11,538,318,177,65,Positive,0.96745
87385,0:58:15,347,194,142,154,Positive,0.93847287
87390,0:58:15,252,188,183,189,Positive,0.9834267
87391,0:58:15,101,156,171,321,Positive,0.63905746
87392,0:58:15,0,47,157,431,Positive,0.9550514
88709,0:59:08,38,652,68,193,Positive,0.81186193
88710,0:59:08,0,636,84,134,Negative,0.7295823
88716,0:59:08,0,405,143,145,Negative,0.8509086
88719,0:59:08,0,361,114,148,Negative,0.7218229
88720,0:59:08,16,348,144,221,Negative,0.64289474
88721,0:59:08,90,327,151,247,Positive,0.73045963
88722,0:59:08,214,288,255,236,Positive,0.9837203
88723,0:59:08,309,273,208,168,Positive,0.97463655
88724,0:59:08,384,276,241,154,Positive,0.6713965
88725,0:59:09,432,293,149,107,Positive,0.702256
89421,0:59:36,0,32,125,163,Negative,0.90835553
89422,0:59:36,15,68,166,172,Positive,0.9994417
89423,0:59:36,112,115,168,285,Positive,0.999997
89425,0:59:37,285,200,217,161,Positive,0.84579957
89426,0:59:37,380,241,214,146,Positive,0.6161583
89427,0:59:37,338,258,233,317,Positive,0.94355184
89568,0:59:42,470,110,205,129,Positive,0.596304
89570,0:59:42,464,277,141,125,Negative,0.6686653
89572,0:59:42,408,268,127,246,Positive,0.8646804
89573,0:59:42,557,274,171,263,Positive,0.5764361
89575,0:59:43,644,352,149,157,Positive,0.59931916
89577,0:59:43,858,389,192,195,Positive,0.6547707
89578,0:59:43,977,326,267,303,Negative,0.56777066
89618,0:59:44,409,294,111,118,Positive,0.90683085
90303,1:00:12,471,140,323,181,Negative,0.7212439
90305,1:00:12,473,271,124,98,Negative,0.75774145
90310,1:00:12,784,381,158,131,Negative,0.55370814
90311,1:00:12,886,361,181,158,Positive,0.78413874
94161,1:02:46,159,297,210,114,Positive,0.92027456
94162,1:02:46,135,233,273,280,Positive,0.86716264
94163,1:02:46,244,261,236,234,Positive,0.9681834
94164,1:02:46,340,272,204,185,Positive,0.9760617
94165,1:02:46,412,289,152,121,Negative,0.7041319
94166,1:02:46,444,280,114,111,Positive,0.64141613
95033,1:03:21,99,306,181,175,Positive,0.879794
95034,1:03:21,213,288,253,231,Positive,0.99997354
95035,1:03:21,297,272,250,216,Positive,0.9578116
95036,1:03:21,413,268,227,83,Negative,0.84831315
95037,1:03:21,454,260,165,70,Positive,0.5372506
95245,1:03:29,354,210,228,169,Positive,0.99988854
95247,1:03:29,174,44,344,244,Positive,0.709034
95248,1:03:29,131,42,189,183,Positive,0.743279
95249,1:03:29,348,66,306,309,Positive,0.990871
95249,1:03:29,80,135,113,126,Negative,0.9443487
95251,1:03:30,263,63,298,224,Positive,0.9973857
95252,1:03:30,199,64,190,209,Positive,0.8426415
95253,1:03:30,105,64,194,234,Positive,0.8330838
95254,1:03:30,21,68,213,195,Negative,0.9477156
95557,1:03:42,207,251,228,172,Positive,0.99044865
95558,1:03:42,225,219,249,213,Positive,0.95581454
95559,1:03:42,295,264,182,201,Negative,0.68955606
95560,1:03:42,404,272,224,117,Positive,0.589728
95561,1:03:42,439,262,214,100,Positive,0.86498225
96091,1:04:03,342,232,302,284,Positive,0.97416085
96093,1:04:03,174,61,375,218,Positive,0.9911936
96094,1:04:03,0,75,334,262,Positive,0.9666498
96281,1:04:11,716,106,614,564,Negative,0.6973956
97087,1:04:43,475,0,203,575,Negative,0.7452952
97088,1:04:43,523,335,385,552,Negative,0.83514225
99089,1:06:03,0,284,267,331,Negative,0.821625
99091,1:06:03,0,554,166,626,Negative,0.9338106
99862,1:06:34,766,328,291,199,Negative,0.5510025
99863,1:06:34,649,273,272,230,Positive,0.9279721
99864,1:06:34,477,305,239,191,Positive,0.97892684
99865,1:06:34,422,217,307,230,Positive,0.99895716
99866,1:06:34,387,284,216,232,Positive,0.8897797
99867,1:06:34,380,322,182,195,Positive,0.9450169
99868,1:06:34,344,228,269,309,Positive,0.83203447
99869,1:06:34,379,263,105,132,Negative,0.94886416
99870,1:06:34,348,244,178,306,Positive,0.9931759
99871,1:06:34,378,213,240,197,Positive,0.9999887
100145,1:06:45,444,191,137,84,Positive,0.523126
100146,1:06:45,411,281,147,102,Positive,0.97668695
100147,1:06:45,299,351,192,253,Negative,0.80104965
100148,1:06:45,227,357,148,367,Positive,0.9491185
100149,1:06:45,262,363,225,282,Positive,0.9425697
100150,1:06:46,362,523,148,116,Positive,0.93392026
100464,1:06:58,924,0,720,356,Negative,0.5576455
100476,1:06:59,0,101,619,1280,Negative,0.8602756
100483,1:06:59,501,0,720,554,Negative,0.79955935
102994,1:08:39,0,485,178,327,Negative,0.85513645
102995,1:08:39,212,380,267,478,Negative,0.8523882
102996,1:08:39,509,360,270,441,Positive,0.9999901
102997,1:08:39,773,312,285,353,Positive,0.5741623
102998,1:08:39,952,363,187,305,Positive,0.99480164
103890,1:09:15,583,6,189,273,Positive,0.8758387
103891,1:09:15,445,74,188,211,Positive,0.9986933
103892,1:09:15,396,49,250,220,Negative,0.8393199
103893,1:09:15,348,63,229,158,Positive,0.9999422
103894,1:09:15,346,191,154,171,Negative,0.86999136
103895,1:09:15,356,197,157,195,Positive,0.8000614
103896,1:09:15,326,180,293,314,Positive,0.9958008
103897,1:09:15,456,273,114,107,Negative,0.51993304
105199,1:10:07,665,286,434,364,Positive,0.9998524
105200,1:10:08,296,384,249,372,Positive,0.9999467
105201,1:10:08,0,30,543,306,Positive,0.99999547
105265,1:10:10,0,254,151,174,Positive,0.8594593
105266,1:10:10,13,273,232,306,Positive,0.99638283
105267,1:10:10,20,254,355,340,Negative,0.78526336
105269,1:10:10,219,288,415,151,Positive,0.9516436
105270,1:10:10,305,275,217,184,Negative,0.59796983
105271,1:10:10,342,249,280,231,Positive,0.9151948
105272,1:10:10,327,236,230,206,Positive,0.9999863
105275,1:10:11,406,257,200,132,Negative,0.89527714
105478,1:10:19,450,332,114,105,Negative,0.9196106
105486,1:10:19,353,210,170,272,Positive,0.9878377
105487,1:10:19,548,240,99,111,Negative,0.7915341
105489,1:10:19,457,128,128,157,Negative,0.87318647
105491,1:10:19,348,80,204,193,Positive,0.9977442
105493,1:10:19,392,63,211,172,Positive,0.9970988
105494,1:10:19,378,139,145,187,Negative,0.89605427
105495,1:10:19,345,197,146,117,Positive,0.60842824
105496,1:10:19,261,200,170,211,Negative,0.73274386
105497,1:10:19,171,221,170,252,Positive,0.9933983
105498,1:10:19,159,123,250,286,Positive,0.99947184
105499,1:10:19,249,137,220,184,Positive,0.9983735
105500,1:10:20,226,209,169,127,Negative,0.81864095
105502,1:10:20,103,241,171,200,Positive,0.9152965
105503,1:10:20,179,160,264,187,Positive,0.8787651
105504,1:10:20,157,248,196,147,Negative,0.60069144
105505,1:10:20,598,300,208,97,Negative,0.99983394
105505,1:10:20,158,280,160,288,Positive,0.91775787
105507,1:10:20,315,269,268,273,Positive,0.64088273
105509,1:10:20,540,576,112,159,Negative,0.7602418
105509,1:10:20,330,221,225,198,Positive,0.996467
105511,1:10:20,374,241,199,129,Positive,0.9989513
106086,1:10:43,856,609,111,88,Positive,0.96530926
112892,1:15:15,1016,201,215,264,Negative,0.86458737
112893,1:15:15,888,127,294,252,Positive,0.9923948
112895,1:15:15,646,132,264,275,Negative,0.72632915
112896,1:15:15,543,238,189,242,Positive,0.78174865
112897,1:15:15,470,221,209,305,Positive,0.9887326
112898,1:15:15,485,258,191,150,Positive,0.7394321
112899,1:15:15,416,254,189,196,Positive,0.9965405
112901,1:15:16,438,259,191,165,Positive,0.50264335
112902,1:15:16,359,220,122,155,Positive,0.85412025
113150,1:15:26,430,296,185,173,Positive,0.5227248
113152,1:15:26,538,338,122,184,Negative,0.9027577
113153,1:15:26,607,383,170,147,Positive,0.6810604
113154,1:15:26,742,495,125,128,Positive,0.96145815
113155,1:15:26,813,568,152,193,Positive,0.9370558
114184,1:16:07,0,471,249,724,Positive,0.8977071
114185,1:16:07,361,407,265,244,Positive,0.8516716
114186,1:16:07,251,62,390,887,Positive,0.9995303
114187,1:16:07,690,4,297,290,Positive,0.864857
114432,1:16:17,915,309,411,365,Positive,0.7861392
114433,1:16:17,440,479,179,348,Positive,0.99795866
114434,1:16:17,0,180,537,272,Positive,0.9978732
118279,1:18:51,1064,96,330,216,Positive,0.99924064
118280,1:18:51,920,184,282,295,Negative,0.55503434
118281,1:18:51,794,248,220,230,Positive,0.8140612
118282,1:18:51,617,243,208,216,Negative,0.6201812
118283,1:18:51,556,200,276,287,Positive,0.99976116
118284,1:18:51,583,232,235,224,Positive,0.9994404
118285,1:18:51,500,238,224,136,Negative,0.77631164
118286,1:18:51,467,246,213,110,Negative,0.9491828
118287,1:18:51,468,251,140,95,Negative,0.9001658
118466,1:18:58,466,186,168,175,Negative,0.94152224
118467,1:18:58,443,275,158,137,Positive,0.9735931
118468,1:18:58,510,239,174,156,Positive,0.6562728
118469,1:18:58,479,387,189,160,Negative,0.9363798
118470,1:18:58,577,416,178,158,Positive,0.5600983
118471,1:18:58,578,610,110,146,Positive,0.88205236
121736,1:21:09,395,295,199,175,Positive,0.839234
121737,1:21:09,331,308,183,373,Negative,0.90630484
121737,1:21:09,405,388,53,179,Negative,0.87174004
121738,1:21:09,472,332,160,216,Negative,0.6413879
121739,1:21:09,512,472,126,94,Negative,0.6516933
122014,1:21:20,687,565,155,305,Positive,0.98491955
122015,1:21:20,626,470,232,331,Positive,0.99032205
122016,1:21:20,570,436,206,290,Positive,0.99644357
122017,1:21:20,503,361,210,325,Positive,0.9980123
122018,1:21:20,476,344,201,221,Positive,0.9969324
122019,1:21:20,409,291,197,165,Positive,0.9506719
122020,1:21:20,432,245,225,223,Positive,0.7074083
122021,1:21:20,401,248,193,166,Positive,0.6916045
122022,1:21:20,368,239,240,280,Positive,0.9999852
122023,1:21:20,485,272,131,121,Negative,0.5848947
122289,1:21:31,442,189,320,214,Positive,0.9666322
122291,1:21:31,400,346,189,154,Positive,0.9992362
122292,1:21:31,412,405,244,195,Positive,0.6460345
122293,1:21:31,528,471,239,197,Negative,0.53972566
122294,1:21:31,592,553,167,300,Positive,0.94641936
122689,1:21:47,1006,535,185,274,Positive,0.9802669
123158,1:22:06,0,246,289,369,Positive,0.7353473
124826,1:23:13,1015,0,97,265,Negative,0.8436878
124827,1:23:13,842,0,220,341,Positive,0.95366794
124828,1:23:13,718,127,184,342,Positive,0.95793366
124829,1:23:13,641,193,203,285,Positive,0.98069143
124830,1:23:13,568,249,184,332,Positive,0.8996844
124831,1:23:13,529,220,234,326,Positive,0.99801433
124832,1:23:13,564,247,224,139,Positive,0.99511117
124833,1:23:13,489,247,212,225,Positive,0.9838838
124834,1:23:13,404,239,226,313,Positive,0.9995765
124835,1:23:13,479,243,219,88,Negative,0.68823427
124836,1:23:13,441,228,221,170,Negative,0.716264
124837,1:23:13,331,212,312,276,Positive,0.999647
125237,1:23:29,432,255,158,170,Positive,0.6023487
125238,1:23:29,335,275,107,356,Positive,0.9348415
125239,1:23:29,410,216,164,251,Negative,0.82061505
125241,1:23:29,424,435,108,232,Positive,0.7721316
125242,1:23:29,380,457,149,342,Negative,0.75367564
127393,1:24:55,1007,227,211,273,Positive,0.68436134
127394,1:24:55,949,224,234,327,Positive,0.7662552
127395,1:24:55,879,226,228,241,Positive,0.99071634
127396,1:24:55,839,225,231,145,Negative,0.9035768
127397,1:24:55,612,191,266,292,Positive,0.9995746
127398,1:24:55,601,197,278,309,Positive,0.9984054
127399,1:24:55,621,228,240,216,Positive,0.9996038
127401,1:24:56,505,232,271,157,Positive,0.95925695
127402,1:24:56,494,259,222,108,Positive,0.96611106
127885,1:25:15,482,228,299,236,Positive,0.99172056
127886,1:25:15,467,281,168,188,Negative,0.731196
127887,1:25:15,445,431,90,223,Negative,0.91516787
127888,1:25:15,527,530,134,221,Negative,0.6637187
127889,1:25:15,671,632,88,194,Negative,0.92693716
128909,1:25:56,595,595,125,133,Positive,0.99399996
128910,1:25:56,477,519,201,278,Negative,0.8087255
128911,1:25:56,412,471,249,312,Positive,0.99995255
128912,1:25:56,391,422,270,312,Positive,0.9962709
128913,1:25:56,359,438,205,281,Positive,0.98835576
128914,1:25:56,348,358,228,349,Positive,0.9985253
128915,1:25:56,411,363,157,236,Negative,0.7085666
128916,1:25:56,383,319,151,305,Positive,0.999546
128917,1:25:56,443,283,158,181,Positive,0.9905709
128918,1:25:56,403,260,129,264,Negative,0.5311741
128919,1:25:56,400,218,154,247,Positive,0.9999988
128920,1:25:56,453,242,128,159,Positive,0.5871934
132175,1:28:07,550,300,157,98,Negative,0.56361204
132176,1:28:07,444,115,153,220,Positive,0.79058766
132178,1:28:07,441,302,93,133,Positive,0.6893542
132179,1:28:07,417,328,199,304,Positive,0.87490433
132180,1:28:07,498,329,184,330,Negative,0.61931807
132181,1:28:07,619,371,192,226,Negative,0.54274154
132182,1:28:07,651,539,100,207,Negative,0.88561094
132478,1:28:19,983,635,85,196,Positive,0.98093194
132479,1:28:19,822,598,122,216,Positive,0.9756241
132480,1:28:19,777,543,177,309,Positive,0.95215315
132481,1:28:19,715,497,210,180,Positive,0.95820844
132482,1:28:19,546,457,211,306,Positive,0.967683
132483,1:28:19,575,407,232,286,Positive,0.999548
132484,1:28:19,550,368,216,173,Positive,0.5905589
132485,1:28:19,457,323,223,186,Negative,0.62272686
132486,1:28:19,397,284,236,302,Positive,0.9825258
132489,1:28:19,502,207,229,147,Positive,0.999879
132494,1:28:19,383,282,205,225,Positive,0.99705386
132495,1:28:19,492,232,129,121,Positive,0.9498388
133061,1:28:42,444,415,78,202,Negative,0.7478584
134635,1:29:45,525,661,59,160,Negative,0.7852212
135091,1:30:03,1120,152,245,160,Negative,0.5831476
135729,1:30:29,332,458,262,122,Negative,0.93496823
135732,1:30:29,344,451,269,122,Negative,0.93358433
135747,1:30:29,352,206,511,356,Negative,0.8321375
135763,1:30:30,300,175,460,354,Negative,0.9457993
